DATA;Ora;VALORE
2018-10-15;19;5967139
2018-10-15;20;6412918
2018-10-15;21;6043698
2018-10-15;22;5535689
2018-10-15;23;4678313
2018-10-15;24;3808293
2018-10-16;1;3150517
2018-10-16;2;2791835
2018-10-16;3;2616702
2018-10-16;4;2555799
2018-10-16;5;2567637
2018-10-16;6;2754167
2018-10-16;7;3493782
2018-10-16;8;4548517
2018-10-16;9;5227458
2018-10-16;10;5337738
2018-10-16;11;5201781
2018-10-16;12;5160376
2018-10-16;13;4656212
2018-10-16;14;4444151
2018-10-16;15;4682015
2018-10-16;16;4883512
2018-10-16;17;5088666
2018-10-16;18;5367615
2018-10-16;19;6146953
2018-10-16;20;6502243
2018-10-16;21;6090871
2018-10-16;22;5582039
2018-10-16;23;4725309
2018-10-16;24;3855862
2018-10-17;1;3166187
2018-10-17;2;2795804
2018-10-17;3;2633159
2018-10-17;4;2575963
2018-10-17;5;2589029
2018-10-17;6;2776494
2018-10-17;7;3523224
2018-10-17;8;4629678
2018-10-17;9;5319321
2018-10-17;10;5453120
2018-10-17;11;5323012
2018-10-17;12;5308465
2018-10-17;13;4857985
2018-10-17;14;4681106
2018-10-17;15;4880992
2018-10-17;16;5006756
2018-10-17;17;5181557
2018-10-17;18;5465930
2018-10-17;19;6260836
2018-10-17;20;6564323
2018-10-17;21;6097746
2018-10-17;22;5583823
2018-10-17;23;4722685
2018-10-17;24;3864788
2018-10-18;1;3185138
2018-10-18;2;2808843
2018-10-18;3;2638063
2018-10-18;4;2575803
2018-10-18;5;2582752
2018-10-18;6;2775813
2018-10-18;7;3542620
2018-10-18;8;4608447
2018-10-18;9;5210521
2018-10-18;10;5207795
2018-10-18;11;4931614
2018-10-18;12;4751229
2018-10-18;13;4264752
2018-10-18;14;4068216
2018-10-18;15;4283728
2018-10-18;16;4494208
2018-10-18;17;4768682
2018-10-18;18;5117112
2018-10-18;19;6046812
2018-10-18;20;6533088
2018-10-18;21;6100400
2018-10-18;22;5588934
2018-10-18;23;4716352
2018-10-18;24;3881921
2018-10-19;1;3214835
2018-10-19;2;2815601
2018-10-19;3;2640748
2018-10-19;4;2577555
2018-10-19;5;2590542
2018-10-19;6;2776783
2018-10-19;7;3519724
2018-10-19;8;4583258
2018-10-19;9;5134243
2018-10-19;10;5036796
2018-10-19;11;4734504
2018-10-19;12;4549051
2018-10-19;13;4057836
2018-10-19;14;3896707
2018-10-19;15;4151182
2018-10-19;16;4411926
2018-10-19;17;4735200
2018-10-19;18;5135798
2018-10-19;19;6100607
2018-10-19;20;6522705
2018-10-19;21;6026006
2018-10-19;22;5494700
2018-10-19;23;4734138
2018-10-19;24;3960033
2018-10-20;1;3313657
2018-10-20;2;2906080
2018-10-20;3;2700651
2018-10-20;4;2603721
2018-10-20;5;2592883
2018-10-20;6;2717898
2018-10-20;7;3145252
2018-10-20;8;3827541
2018-10-20;9;4568514
2018-10-20;10;4796648
2018-10-20;11;4564182
2018-10-20;12;4376042
2018-10-20;13;4099860
2018-10-20;14;3815053
2018-10-20;15;3852581
2018-10-20;16;3933943
2018-10-20;17;4163768
2018-10-20;18;4625217
2018-10-20;19;5682448
2018-10-20;20;6187608
2018-10-20;21;5663822
2018-10-20;22;5125243
2018-10-20;23;4521632
2018-10-20;24;3925766
2018-10-21;1;3336088
2018-10-21;2;2896106
2018-10-21;3;2649839
2018-10-21;4;2532947
2018-10-21;5;2498562
2018-10-21;6;2563759
2018-10-21;7;2795853
2018-10-21;8;3070079
2018-10-21;9;3754068
2018-10-21;10;4180653
2018-10-21;11;4256614
2018-10-21;12;4245644
2018-10-21;13;4076412
2018-10-21;14;3686168
2018-10-21;15;3657260
2018-10-21;16;3741323
2018-10-21;17;3945629
2018-10-21;18;4384400
2018-10-21;19;5306468
2018-10-21;20;5919417
2018-10-21;21;5626860
2018-10-21;22;5136936
2018-10-21;23;4419012
2018-10-21;24;3647578
2018-10-22;1;3022708
2018-10-22;2;2672647
2018-10-22;3;2524743
2018-10-22;4;2472742
2018-10-22;5;2489240
2018-10-22;6;2687414
2018-10-22;7;3460425
2018-10-22;8;4468761
2018-10-22;9;5062480
2018-10-22;10;4963814
2018-10-22;11;4629409
2018-10-22;12;4424857
2018-10-22;13;3954819
2018-10-22;14;3800668
2018-10-22;15;4012453
2018-10-22;16;4215691
2018-10-22;17;4529873
2018-10-22;18;5003758
2018-10-22;19;5923740
2018-10-22;20;6503039
2018-10-22;21;6129419
2018-10-22;22;5618516
2018-10-22;23;4733208
2018-10-22;24;3842279
2018-10-23;1;3166976
2018-10-23;2;2785284
2018-10-23;3;2610787
2018-10-23;4;2553307
2018-10-23;5;2568663
2018-10-23;6;2772786
2018-10-23;7;3575203
2018-10-23;8;4627289
2018-10-23;9;5207031
2018-10-23;10;5053134
2018-10-23;11;4674209
2018-10-23;12;4483878
2018-10-23;13;4005459
2018-10-23;14;3831380
2018-10-23;15;4088243
2018-10-23;16;4453645
2018-10-23;17;4807128
2018-10-23;18;5280911
2018-10-23;19;6231986
2018-10-23;20;6652959
2018-10-23;21;6229644
2018-10-23;22;5683005
2018-10-23;23;4812447
2018-10-23;24;3909731
2018-10-24;1;3182267
2018-10-24;2;2797744
2018-10-24;3;2629452
2018-10-24;4;2566034
2018-10-24;5;2582656
2018-10-24;6;2794774
2018-10-24;7;3621086
2018-10-24;8;4721572
2018-10-24;9;5297456
2018-10-24;10;5151299
2018-10-24;11;4773834
2018-10-24;12;4531813
2018-10-24;13;4046368
2018-10-24;14;3870148
2018-10-24;15;4099763
2018-10-24;16;4339908
2018-10-24;17;4689009
2018-10-24;18;5184965
2018-10-24;19;6125507
2018-10-24;20;6611989
2018-10-24;21;6176873
2018-10-24;22;5663327
2018-10-24;23;4798059
2018-10-24;24;3889824
2018-10-25;1;3188138
2018-10-25;2;2806705
2018-10-25;3;2635873
2018-10-25;4;2574895
2018-10-25;5;2590027
2018-10-25;6;2799253
2018-10-25;7;3588524
2018-10-25;8;4667060
2018-10-25;9;5294147
2018-10-25;10;5279576
2018-10-25;11;5017910
2018-10-25;12;4835361
2018-10-25;13;4318896
2018-10-25;14;4125730
2018-10-25;15;4379718
2018-10-25;16;4597428
2018-10-25;17;4867337
2018-10-25;18;5268441
2018-10-25;19;6229552
2018-10-25;20;6615499
2018-10-25;21;6176775
2018-10-25;22;5647401
2018-10-25;23;4786076
2018-10-25;24;3939105
2018-10-26;1;3236398
2018-10-26;2;2844623
2018-10-26;3;2648971
2018-10-26;4;2586751
2018-10-26;5;2600927
2018-10-26;6;2793774
2018-10-26;7;3567041
2018-10-26;8;4709390
2018-10-26;9;5486507
2018-10-26;10;5663157
2018-10-26;11;5604443
2018-10-26;12;5614061
2018-10-26;13;5163891
2018-10-26;14;4962265
2018-10-26;15;5149022
2018-10-26;16;5253441
2018-10-26;17;5437988
2018-10-26;18;5742682
2018-10-26;19;6586574
2018-10-26;20;6688279
2018-10-26;21;6159116
2018-10-26;22;5590073
2018-10-26;23;4794447
2018-10-26;24;4011546
2018-10-27;1;3358135
2018-10-27;2;2936019
2018-10-27;3;2717534
2018-10-27;4;2618624
2018-10-27;5;2604903
2018-10-27;6;2738870
2018-10-27;7;3183205
2018-10-27;8;3938012
2018-10-27;9;4883637
2018-10-27;10;5295467
2018-10-27;11;5397331
2018-10-27;12;5512422
2018-10-27;13;5366686
2018-10-27;14;5085731
2018-10-27;15;5073710
2018-10-27;16;5061760
2018-10-27;17;5160928
2018-10-27;18;5551555
2018-10-27;19;6396558
2018-10-27;20;6463733
2018-10-27;21;5890078
2018-10-27;22;5310978
2018-10-27;23;4671977
2018-10-27;24;4067805
2018-10-28;1;3455360
2018-10-28;2;3020435
2018-10-28;3;2805637
2018-10-28;4;2540476
2018-10-28;5;2547443
2018-10-28;6;2685497
2018-10-28;7;2920133
2018-10-28;8;3228476
2018-10-28;9;4406048
2018-10-28;10;4940283
2018-10-28;11;5214557
2018-10-28;12;5497053
2018-10-28;13;5366814
2018-10-28;14;4892473
2018-10-28;15;4824080
2018-10-28;16;4712011
2018-10-28;17;4803105
2018-10-28;18;5709829
2018-10-28;19;6223371
2018-10-28;20;6058678
2018-10-28;21;5691663
2018-10-28;22;5157593
2018-10-28;23;4409215
2018-10-28;24;3646228
2018-10-29;1;3038701
2018-10-29;2;2705708
2018-10-29;3;2565710
2018-10-29;4;2521656
2018-10-29;5;2565311
2018-10-29;6;2815273
2018-10-29;7;3540536
2018-10-29;8;4388424
2018-10-29;9;5603502
2018-10-29;10;5972574
2018-10-29;11;6063840
2018-10-29;12;6194222
2018-10-29;13;5764012
2018-10-29;14;5690189
2018-10-29;15;5967758
2018-10-29;16;6114360
2018-10-29;17;6417126
2018-10-29;18;6930291
2018-10-29;19;6974735
2018-10-29;20;6466368
2018-10-29;21;5979365
2018-10-29;22;5463388
2018-10-29;23;4583183
2018-10-29;24;3747657
2018-10-30;1;3115179
2018-10-30;2;2759653
2018-10-30;3;2605582
2018-10-30;4;2554562
2018-10-30;5;2585658
2018-10-30;6;2823800
2018-10-30;7;3527101
2018-10-30;8;4228607
2018-10-30;9;5298112
2018-10-30;10;5445907
2018-10-30;11;5364094
2018-10-30;12;5378302
2018-10-30;13;4932912
2018-10-30;14;4727429
2018-10-30;15;4939296
2018-10-30;16;5202008
2018-10-30;17;5587417
2018-10-30;18;6674444
2018-10-30;19;7128185
2018-10-30;20;6740979
2018-10-30;21;6285975
2018-10-30;22;5740729
2018-10-30;23;4807752
2018-10-30;24;3918433
2018-10-31;1;3221674
2018-10-31;2;2825664
2018-10-31;3;2649894
2018-10-31;4;2591723
2018-10-31;5;2617974
2018-10-31;6;2870104
2018-10-31;7;3613440
2018-10-31;8;4307403
2018-10-31;9;5234675
2018-10-31;10;5287332
2018-10-31;11;5171183
2018-10-31;12;5246996
2018-10-31;13;5004491
2018-10-31;14;4989325
2018-10-31;15;5373666
2018-10-31;16;5658244
2018-10-31;17;6036589
2018-10-31;18;6979979
2018-10-31;19;7147381
2018-10-31;20;6666325
2018-10-31;21;6134199
2018-10-31;22;5546010
2018-10-31;23;4786991
2018-10-31;24;4045346
2018-11-01;1;3466082
2018-11-01;2;3087729
2018-11-01;3;2860172
2018-11-01;4;2761478
2018-11-01;5;2755358
2018-11-01;6;2873072
2018-11-01;7;3115742
2018-11-01;8;3697247
2018-11-01;9;4297226
2018-11-01;10;4903979
2018-11-01;11;5208345
2018-11-01;12;5438224
2018-11-01;13;5290859
2018-11-01;14;4845843
2018-11-01;15;4747513
2018-11-01;16;4621485
2018-11-01;17;4761953
2018-11-01;18;5490113
2018-11-01;19;6063785
2018-11-01;20;6228173
2018-11-01;21;5861260
2018-11-01;22;5363667
2018-11-01;23;4656814
2018-11-01;24;3940778
2018-11-02;1;3289569
2018-11-02;2;2916219
2018-11-02;3;2725453
2018-11-02;4;2658790
2018-11-02;5;2679148
2018-11-02;6;2881571
2018-11-02;7;3367073
2018-11-02;8;4124514
2018-11-02;9;4893243
2018-11-02;10;5389371
2018-11-02;11;5492860
2018-11-02;12;5635100
2018-11-02;13;5478140
2018-11-02;14;5278699
2018-11-02;15;5348955
2018-11-02;16;5358565
2018-11-02;17;5629328
2018-11-02;18;6276599
2018-11-02;19;6701578
2018-11-02;20;6725988
2018-11-02;21;6216597
2018-11-02;22;5657378
2018-11-02;23;4864591
2018-11-02;24;4132674
2018-11-03;1;3479946
2018-11-03;2;3054650
2018-11-03;3;2837975
2018-11-03;4;2737571
2018-11-03;5;2731426
2018-11-03;6;2872498
2018-11-03;7;3193016
2018-11-03;8;3827930
2018-11-03;9;4569525
2018-11-03;10;5090193
2018-11-03;11;5151231
2018-11-03;12;5166961
2018-11-03;13;5045964
2018-11-03;14;4807071
2018-11-03;15;4848264
2018-11-03;16;4934774
2018-11-03;17;5239527
2018-11-03;18;5981338
2018-11-03;19;6427211
2018-11-03;20;6454486
2018-11-03;21;5891977
2018-11-03;22;5339276
2018-11-03;23;4687571
2018-11-03;24;4115030
2018-11-04;1;3514327
2018-11-04;2;3051917
2018-11-04;3;2786423
2018-11-04;4;2666801
2018-11-04;5;2641946
2018-11-04;6;2736159
2018-11-04;7;2937473
2018-11-04;8;3347287
2018-11-04;9;3870096
2018-11-04;10;4334937
2018-11-04;11;4593071
2018-11-04;12;4810707
2018-11-04;13;4862606
2018-11-04;14;4624059
2018-11-04;15;4666505
2018-11-04;16;4636524
2018-11-04;17;4875327
2018-11-04;18;5566074
2018-11-04;19;6003023
2018-11-04;20;6174969
2018-11-04;21;5853194
2018-11-04;22;5366552
2018-11-04;23;4604585
2018-11-04;24;3839044
2018-11-05;1;3199932
2018-11-05;2;2841211
2018-11-05;3;2690746
2018-11-05;4;2638972
2018-11-05;5;2663842
2018-11-05;6;2891103
2018-11-05;7;3644906
2018-11-05;8;4796423
2018-11-05;9;5340379
2018-11-05;10;5555520
2018-11-05;11;5534001
2018-11-05;12;5572272
2018-11-05;13;5166501
2018-11-05;14;5027605
2018-11-05;15;5256525
2018-11-05;16;5474185
2018-11-05;17;5836409
2018-11-05;18;6486238
2018-11-05;19;6698814
2018-11-05;20;6703797
2018-11-05;21;6267224
2018-11-05;22;5743858
2018-11-05;23;4841662
2018-11-05;24;4014071
2018-11-06;1;3316993
2018-11-06;2;2925759
2018-11-06;3;2746382
2018-11-06;4;2683876
2018-11-06;5;2706587
2018-11-06;6;2937301
2018-11-06;7;3696285
2018-11-06;8;4828598
2018-11-06;9;5326903
2018-11-06;10;5497031
2018-11-06;11;5430696
2018-11-06;12;5501717
2018-11-06;13;5131897
2018-11-06;14;5061318
2018-11-06;15;5334117
2018-11-06;16;5573518
2018-11-06;17;5982863
2018-11-06;18;6630149
2018-11-06;19;6830267
2018-11-06;20;6812886
2018-11-06;21;6330912
2018-11-06;22;5786695
2018-11-06;23;4911950
2018-11-06;24;4081729
2018-11-07;1;3342459
2018-11-07;2;2934766
2018-11-07;3;2758530
2018-11-07;4;2697279
2018-11-07;5;2715940
2018-11-07;6;2949591
2018-11-07;7;3727331
2018-11-07;8;4821254
2018-11-07;9;5242126
2018-11-07;10;5342000
2018-11-07;11;5243030
2018-11-07;12;5317293
2018-11-07;13;4960769
2018-11-07;14;4811579
2018-11-07;15;5113710
2018-11-07;16;5388978
2018-11-07;17;5841296
2018-11-07;18;6560754
2018-11-07;19;6804008
2018-11-07;20;6796301
2018-11-07;21;6314142
2018-11-07;22;5763040
2018-11-07;23;4884130
2018-11-07;24;4059834
2018-11-08;1;3326210
2018-11-08;2;2928449
2018-11-08;3;2752597
2018-11-08;4;2686432
2018-11-08;5;2711356
2018-11-08;6;2948267
2018-11-08;7;3735259
2018-11-08;8;4767936
2018-11-08;9;5155876
2018-11-08;10;5207361
2018-11-08;11;5059031
2018-11-08;12;5045952
2018-11-08;13;4688938
2018-11-08;14;4634665
2018-11-08;15;4961846
2018-11-08;16;5296703
2018-11-08;17;5812986
2018-11-08;18;6589338
2018-11-08;19;6811255
2018-11-08;20;6815803
2018-11-08;21;6320589
2018-11-08;22;5769449
2018-11-08;23;4889069
2018-11-08;24;4083353
2018-11-09;1;3375797
2018-11-09;2;2961570
2018-11-09;3;2767735
2018-11-09;4;2704123
2018-11-09;5;2729752
2018-11-09;6;2968510
2018-11-09;7;3758675
2018-11-09;8;4845452
2018-11-09;9;5289336
2018-11-09;10;5425759
2018-11-09;11;5344158
2018-11-09;12;5412290
2018-11-09;13;5062685
2018-11-09;14;4964898
2018-11-09;15;5266897
2018-11-09;16;5547944
2018-11-09;17;5985048
2018-11-09;18;6690250
2018-11-09;19;6893894
2018-11-09;20;6874652
2018-11-09;21;6321500
2018-11-09;22;5759860
2018-11-09;23;4920747
2018-11-09;24;4185666
2018-11-10;1;3503097
2018-11-10;2;3056681
2018-11-10;3;2822721
2018-11-10;4;2728051
2018-11-10;5;2716453
2018-11-10;6;2884279
2018-11-10;7;3356305
2018-11-10;8;4167586
2018-11-10;9;4953972
2018-11-10;10;5485675
2018-11-10;11;5582533
2018-11-10;12;5664625
2018-11-10;13;5563060
2018-11-10;14;5320817
2018-11-10;15;5340112
2018-11-10;16;5392008
2018-11-10;17;5711347
2018-11-10;18;6322072
2018-11-10;19;6601440
2018-11-10;20;6604356
2018-11-10;21;5985670
2018-11-10;22;5401455
2018-11-10;23;4749340
2018-11-10;24;4189441
2018-11-11;1;3569970
2018-11-11;2;3101306
2018-11-11;3;2820688
2018-11-11;4;2692557
2018-11-11;5;2654772
2018-11-11;6;2744426
2018-11-11;7;3000525
2018-11-11;8;3397389
2018-11-11;9;4120318
2018-11-11;10;4736112
2018-11-11;11;5111353
2018-11-11;12;5406549
2018-11-11;13;5363522
2018-11-11;14;4935692
2018-11-11;15;4866720
2018-11-11;16;4834085
2018-11-11;17;5031906
2018-11-11;18;5589369
2018-11-11;19;6063261
2018-11-11;20;6269900
2018-11-11;21;5940274
2018-11-11;22;5428637
2018-11-11;23;4669771
2018-11-11;24;3899053
2018-11-12;1;3231521
2018-11-12;2;2847263
2018-11-12;3;2681060
2018-11-12;4;2624475
2018-11-12;5;2644241
2018-11-12;6;2884328
2018-11-12;7;3695837
2018-11-12;8;4681614
2018-11-12;9;5291565
2018-11-12;10;5451621
2018-11-12;11;5343477
2018-11-12;12;5414670
2018-11-12;13;5108144
2018-11-12;14;5028944
2018-11-12;15;5301192
2018-11-12;16;5535330
2018-11-12;17;5961974
2018-11-12;18;6531479
2018-11-12;19;6763750
2018-11-12;20;6763313
2018-11-12;21;6300109
2018-11-12;22;5775112
2018-11-12;23;4861070
2018-11-12;24;4033626
2018-11-13;1;3337286
2018-11-13;2;2932820
2018-11-13;3;2751651
2018-11-13;4;2689421
2018-11-13;5;2711982
2018-11-13;6;2961977
2018-11-13;7;3790951
2018-11-13;8;4788958
2018-11-13;9;5352316
2018-11-13;10;5512229
2018-11-13;11;5407339
2018-11-13;12;5385021
2018-11-13;13;4953768
2018-11-13;14;4820408
2018-11-13;15;5110053
2018-11-13;16;5347972
2018-11-13;17;5820199
2018-11-13;18;6531069
2018-11-13;19;6848417
2018-11-13;20;6855516
2018-11-13;21;6372516
2018-11-13;22;5817273
2018-11-13;23;4910401
2018-11-13;24;4078590
2018-11-14;1;3356058
2018-11-14;2;2945071
2018-11-14;3;2765990
2018-11-14;4;2706645
2018-11-14;5;2730693
2018-11-14;6;2983170
2018-11-14;7;3836728
2018-11-14;8;4853774
2018-11-14;9;5340834
2018-11-14;10;5361670
2018-11-14;11;5140244
2018-11-14;12;5081893
2018-11-14;13;4651566
2018-11-14;14;4547231
2018-11-14;15;4902025
2018-11-14;16;5228148
2018-11-14;17;5759489
2018-11-14;18;6538909
2018-11-14;19;6878530
2018-11-14;20;6875988
2018-11-14;21;6355150
2018-11-14;22;5797331
2018-11-14;23;4888199
2018-11-14;24;4049331
2018-11-15;1;3348351
2018-11-15;2;2953905
2018-11-15;3;2771476
2018-11-15;4;2705723
2018-11-15;5;2736131
2018-11-15;6;2992959
2018-11-15;7;3848809
2018-11-15;8;4886936
2018-11-15;9;5431437
2018-11-15;10;5542096
2018-11-15;11;5438306
2018-11-15;12;5456452
2018-11-15;13;5065445
2018-11-15;14;4948846
2018-11-15;15;5225579
2018-11-15;16;5482580
2018-11-15;17;5973180
2018-11-15;18;6668723
2018-11-15;19;6945198
2018-11-15;20;6919920
2018-11-15;21;6407711
2018-11-15;22;5854889
2018-11-15;23;4932406
2018-11-15;24;4085533
2018-11-16;1;3377246
2018-11-16;2;2972584
2018-11-16;3;2794867
2018-11-16;4;2732476
2018-11-16;5;2759504
2018-11-16;6;3023058
2018-11-16;7;3893796
2018-11-16;8;4935985
2018-11-16;9;5424621
2018-11-16;10;5479379
2018-11-16;11;5345943
2018-11-16;12;5352833
2018-11-16;13;5014329
2018-11-16;14;4959552
2018-11-16;15;5339916
2018-11-16;16;5676805
2018-11-16;17;6213984
2018-11-16;18;6837872
2018-11-16;19;7092179
2018-11-16;20;7062919
2018-11-16;21;6482829
2018-11-16;22;5883455
2018-11-16;23;5047607
2018-11-16;24;4277561
2018-11-17;1;3578975
2018-11-17;2;3137559
2018-11-17;3;2899615
2018-11-17;4;2799927
2018-11-17;5;2796763
2018-11-17;6;2986444
2018-11-17;7;3532070
2018-11-17;8;4268001
2018-11-17;9;5042612
2018-11-17;10;5350281
2018-11-17;11;5242860
2018-11-17;12;5147758
2018-11-17;13;4935035
2018-11-17;14;4730623
2018-11-17;15;4901494
2018-11-17;16;5108331
2018-11-17;17;5570451
2018-11-17;18;6355265
2018-11-17;19;6788104
2018-11-17;20;6791158
2018-11-17;21;6183389
2018-11-17;22;5608577
2018-11-17;23;4915197
2018-11-17;24;4271907
2018-11-18;1;3617820
2018-11-18;2;3175718
2018-11-18;3;2916980
2018-11-18;4;2796597
2018-11-18;5;2766669
2018-11-18;6;2884719
2018-11-18;7;3207062
2018-11-18;8;3634086
2018-11-18;9;4262680
2018-11-18;10;4674222
2018-11-18;11;4775584
2018-11-18;12;4871389
2018-11-18;13;4751880
2018-11-18;14;4383008
2018-11-18;15;4483275
2018-11-18;16;4650666
2018-11-18;17;5056516
2018-11-18;18;5810016
2018-11-18;19;6322885
2018-11-18;20;6535717
2018-11-18;21;6218088
2018-11-18;22;5715014
2018-11-18;23;4895117
2018-11-18;24;4058754
2018-11-19;1;3367774
2018-11-19;2;2993174
2018-11-19;3;2831412
2018-11-19;4;2774865
2018-11-19;5;2814121
2018-11-19;6;3093019
2018-11-19;7;4031399
2018-11-19;8;5181993
2018-11-19;9;5734025
2018-11-19;10;5888546
2018-11-19;11;5788434
2018-11-19;12;5903983
2018-11-19;13;5702571
2018-11-19;14;5738524
2018-11-19;15;6062210
2018-11-19;16;6313908
2018-11-19;17;6811640
2018-11-19;18;7204363
2018-11-19;19;7319832
2018-11-19;20;7237531
2018-11-19;21;6724722
2018-11-19;22;6171030
2018-11-19;23;5179289
2018-11-19;24;4277232
2018-11-20;1;3557004
2018-11-20;2;3155339
2018-11-20;3;2971057
2018-11-20;4;2915556
2018-11-20;5;2956167
2018-11-20;6;3245720
2018-11-20;7;4205210
2018-11-20;8;5477028
2018-11-20;9;6145498
2018-11-20;10;6481122
2018-11-20;11;6545853
2018-11-20;12;6604265
2018-11-20;13;6109628
2018-11-20;14;5869764
2018-11-20;15;6089897
2018-11-20;16;6295885
2018-11-20;17;6752205
2018-11-20;18;7276577
2018-11-20;19;7446043
2018-11-20;20;7351436
2018-11-20;21;6803176
2018-11-20;22;6255380
2018-11-20;23;5263005
2018-11-20;24;4325670
2018-11-21;1;3562204
2018-11-21;2;3151311
2018-11-21;3;2973424
2018-11-21;4;2923278
2018-11-21;5;2971059
2018-11-21;6;3265013
2018-11-21;7;4239506
2018-11-21;8;5299549
2018-11-21;9;5892478
2018-11-21;10;5996371
2018-11-21;11;5840404
2018-11-21;12;5818115
2018-11-21;13;5431472
2018-11-21;14;5343855
2018-11-21;15;5712225
2018-11-21;16;6059355
2018-11-21;17;6639536
2018-11-21;18;7195237
2018-11-21;19;7396692
2018-11-21;20;7305575
2018-11-21;21;6752712
2018-11-21;22;6184472
2018-11-21;23;5200254
2018-11-21;24;4285452
2018-11-22;1;3533087
2018-11-22;2;3117420
2018-11-22;3;2936663
2018-11-22;4;2875368
2018-11-22;5;2915833
2018-11-22;6;3213260
2018-11-22;7;4175192
2018-11-22;8;5284806
2018-11-22;9;5926138
2018-11-22;10;6085983
2018-11-22;11;5977903
2018-11-22;12;5978465
2018-11-22;13;5551393
2018-11-22;14;5414064
2018-11-22;15;5720544
2018-11-22;16;6015361
2018-11-22;17;6536038
2018-11-22;18;7063427
2018-11-22;19;7257466
2018-11-22;20;7185811
2018-11-22;21;6653361
